Driver,LapTime,Sector1Time,Sector2Time,Sector3Time
MAG,83.322,0 days 00:00:29.073000,0 days 00:00:18.025000,0 days 00:00:36.224000
MAG,83.11,0 days 00:00:29.117000,0 days 00:00:17.971000,0 days 00:00:36.022000
MAG,83.063,0 days 00:00:28.848000,0 days 00:00:18.030000,0 days 00:00:36.185000
MAG,82.905,0 days 00:00:28.975000,0 days 00:00:17.955000,0 days 00:00:35.975000
MAG,83.668,0 days 00:00:29.093000,0 days 00:00:18.303000,0 days 00:00:36.272000
MAG,83.561,0 days 00:00:29.073000,0 days 00:00:18.228000,0 days 00:00:36.260000
MAG,104.876,0 days 00:00:33.983000,0 days 00:00:24.021000,0 days 00:00:46.872000
MAG,83.125,0 days 00:00:29.280000,0 days 00:00:18.210000,0 days 00:00:35.635000
MAG,82.848,0 days 00:00:28.691000,0 days 00:00:18.204000,0 days 00:00:35.953000
MAG,82.809,0 days 00:00:28.859000,0 days 00:00:18.147000,0 days 00:00:35.803000
MAG,82.86,0 days 00:00:28.817000,0 days 00:00:18.149000,0 days 00:00:35.894000
MAG,83.315,0 days 00:00:28.881000,0 days 00:00:18.063000,0 days 00:00:36.371000
MAG,84.285,0 days 00:00:29.063000,0 days 00:00:18.199000,0 days 00:00:37.023000
MAG,83.33,0 days 00:00:28.960000,0 days 00:00:18.161000,0 days 00:00:36.209000
MAG,83.502,0 days 00:00:29.113000,0 days 00:00:18.175000,0 days 00:00:36.214000
MAG,83.485,0 days 00:00:29.057000,0 days 00:00:18.279000,0 days 00:00:36.149000
MAG,83.525,0 days 00:00:29.057000,0 days 00:00:18.167000,0 days 00:00:36.301000
MAG,83.467,0 days 00:00:28.881000,0 days 00:00:18.441000,0 days 00:00:36.145000
MAG,83.456,0 days 00:00:28.996000,0 days 00:00:18.266000,0 days 00:00:36.194000
MAG,83.407,0 days 00:00:29.082000,0 days 00:00:18.187000,0 days 00:00:36.138000
MAG,83.216,0 days 00:00:29.001000,0 days 00:00:18.254000,0 days 00:00:35.961000
MAG,83.396,0 days 00:00:29.113000,0 days 00:00:18.248000,0 days 00:00:36.035000
MAG,97.802,0 days 00:00:29.137000,0 days 00:00:18.406000,0 days 00:00:50.259000
MAG,88.539,0 days 00:00:34.484000,0 days 00:00:18.512000,0 days 00:00:35.543000
MAG,82.34,0 days 00:00:28.467000,0 days 00:00:18.179000,0 days 00:00:35.694000
MAG,82.109,0 days 00:00:28.474000,0 days 00:00:18.015000,0 days 00:00:35.620000
MAG,82.261,0 days 00:00:28.640000,0 days 00:00:18.008000,0 days 00:00:35.613000
MAG,82.085,0 days 00:00:28.649000,0 days 00:00:17.979000,0 days 00:00:35.457000
MAG,81.845,0 days 00:00:28.582000,0 days 00:00:17.962000,0 days 00:00:35.301000
MAG,81.771,0 days 00:00:28.346000,0 days 00:00:18.034000,0 days 00:00:35.391000
MAG,83.189,0 days 00:00:29.007000,0 days 00:00:18.687000,0 days 00:00:35.495000
MAG,81.914,0 days 00:00:28.450000,0 days 00:00:17.579000,0 days 00:00:35.885000
MAG,82.053,0 days 00:00:28.314000,0 days 00:00:17.657000,0 days 00:00:36.082000
MAG,81.082,0 days 00:00:28.418000,0 days 00:00:17.488000,0 days 00:00:35.176000
MAG,81.637,0 days 00:00:28.428000,0 days 00:00:18.032000,0 days 00:00:35.177000
MAG,81.463,0 days 00:00:28.385000,0 days 00:00:17.994000,0 days 00:00:35.084000
MAG,81.538,0 days 00:00:28.307000,0 days 00:00:17.952000,0 days 00:00:35.279000
MAG,81.67,0 days 00:00:28.410000,0 days 00:00:17.980000,0 days 00:00:35.280000
MAG,81.386,0 days 00:00:28.312000,0 days 00:00:17.874000,0 days 00:00:35.200000
MAG,81.666,0 days 00:00:28.432000,0 days 00:00:18.004000,0 days 00:00:35.230000
MAG,81.42,0 days 00:00:28.391000,0 days 00:00:17.891000,0 days 00:00:35.138000
MAG,81.631,0 days 00:00:28.441000,0 days 00:00:18.011000,0 days 00:00:35.179000
MAG,81.663,0 days 00:00:28.371000,0 days 00:00:17.973000,0 days 00:00:35.319000
MAG,85.255,0 days 00:00:28.606000,0 days 00:00:18.056000,0 days 00:00:38.593000
MAG,84.951,0 days 00:00:29.244000,0 days 00:00:18.362000,0 days 00:00:37.345000
MAG,83.198,0 days 00:00:28.619000,0 days 00:00:18.156000,0 days 00:00:36.423000
MAG,111.944,0 days 00:00:38.574000,0 days 00:00:29.849000,0 days 00:00:43.521000
TSU,83.807,0 days 00:00:29.709000,0 days 00:00:18.016000,0 days 00:00:36.082000
TSU,83.203,0 days 00:00:29.009000,0 days 00:00:18.089000,0 days 00:00:36.105000
TSU,83.434,0 days 00:00:29.050000,0 days 00:00:18.104000,0 days 00:00:36.280000
TSU,83.31,0 days 00:00:29.072000,0 days 00:00:18.048000,0 days 00:00:36.190000
TSU,83.445,0 days 00:00:29.026000,0 days 00:00:18.115000,0 days 00:00:36.304000
TSU,82.864,0 days 00:00:28.848000,0 days 00:00:17.947000,0 days 00:00:36.069000
TSU,83.381,0 days 00:00:28.869000,0 days 00:00:18.224000,0 days 00:00:36.288000
TSU,98.21,0 days 00:00:29.130000,0 days 00:00:18.328000,0 days 00:00:50.752000
TSU,89.892,0 days 00:00:35.218000,0 days 00:00:18.534000,0 days 00:00:36.140000
TSU,82.898,0 days 00:00:28.912000,0 days 00:00:18.290000,0 days 00:00:35.696000
TSU,82.799,0 days 00:00:28.776000,0 days 00:00:18.268000,0 days 00:00:35.755000
TSU,83.032,0 days 00:00:28.720000,0 days 00:00:18.212000,0 days 00:00:36.100000
TSU,82.823,0 days 00:00:28.795000,0 days 00:00:18.235000,0 days 00:00:35.793000
TSU,83.336,0 days 00:00:29.078000,0 days 00:00:18.251000,0 days 00:00:36.007000
TSU,83.252,0 days 00:00:28.921000,0 days 00:00:18.224000,0 days 00:00:36.107000
TSU,103.577,0 days 00:00:29.124000,0 days 00:00:29.750000,0 days 00:00:44.703000
TSU,84.892,0 days 00:00:30.803000,0 days 00:00:18.123000,0 days 00:00:35.966000
TSU,82.994,0 days 00:00:28.900000,0 days 00:00:18.234000,0 days 00:00:35.860000
TSU,83.048,0 days 00:00:28.775000,0 days 00:00:18.134000,0 days 00:00:36.139000
TSU,82.968,0 days 00:00:28.808000,0 days 00:00:18.250000,0 days 00:00:35.910000
TSU,82.673,0 days 00:00:28.789000,0 days 00:00:18.167000,0 days 00:00:35.717000
TSU,82.953,0 days 00:00:28.884000,0 days 00:00:18.167000,0 days 00:00:35.902000
TSU,83.026,0 days 00:00:28.864000,0 days 00:00:18.186000,0 days 00:00:35.976000
TSU,83.001,0 days 00:00:28.961000,0 days 00:00:18.230000,0 days 00:00:35.810000
TSU,83.302,0 days 00:00:28.853000,0 days 00:00:18.222000,0 days 00:00:36.227000
TSU,83.248,0 days 00:00:29,0 days 00:00:18.220000,0 days 00:00:36.028000
TSU,83.075,0 days 00:00:28.872000,0 days 00:00:18.218000,0 days 00:00:35.985000
TSU,83.498,0 days 00:00:29.078000,0 days 00:00:18.314000,0 days 00:00:36.106000
TSU,83.382,0 days 00:00:28.979000,0 days 00:00:18.320000,0 days 00:00:36.083000
TSU,83.367,0 days 00:00:29.068000,0 days 00:00:18.300000,0 days 00:00:35.999000
TSU,83.39,0 days 00:00:29.119000,0 days 00:00:18.318000,0 days 00:00:35.953000
TSU,83.226,0 days 00:00:29.053000,0 days 00:00:18.274000,0 days 00:00:35.899000
TSU,83.323,0 days 00:00:29.019000,0 days 00:00:18.339000,0 days 00:00:35.965000
TSU,83.289,0 days 00:00:29.056000,0 days 00:00:18.349000,0 days 00:00:35.884000
TSU,97.156,0 days 00:00:29.164000,0 days 00:00:18.289000,0 days 00:00:49.703000
TSU,89.144,0 days 00:00:35.017000,0 days 00:00:18.451000,0 days 00:00:35.676000
TSU,81.924,0 days 00:00:28.555000,0 days 00:00:18.135000,0 days 00:00:35.234000
TSU,82.247,0 days 00:00:28.595000,0 days 00:00:18.154000,0 days 00:00:35.498000
TSU,83.218,0 days 00:00:28.834000,0 days 00:00:17.732000,0 days 00:00:36.652000
TSU,81.764,0 days 00:00:28.515000,0 days 00:00:18.091000,0 days 00:00:35.158000
TSU,81.784,0 days 00:00:28.437000,0 days 00:00:18.099000,0 days 00:00:35.248000
TSU,81.928,0 days 00:00:28.484000,0 days 00:00:18.093000,0 days 00:00:35.351000
TSU,81.824,0 days 00:00:28.490000,0 days 00:00:18.101000,0 days 00:00:35.233000
TSU,81.696,0 days 00:00:28.467000,0 days 00:00:18.092000,0 days 00:00:35.137000
TSU,81.134,0 days 00:00:28.246000,0 days 00:00:18.038000,0 days 00:00:34.850000
TSU,81.254,0 days 00:00:28.261000,0 days 00:00:18.020000,0 days 00:00:34.973000
TSU,81.174,0 days 00:00:28.276000,0 days 00:00:18.014000,0 days 00:00:34.884000
TSU,81.303,0 days 00:00:28.282000,0 days 00:00:18.017000,0 days 00:00:35.004000
TSU,81.285,0 days 00:00:28.300000,0 days 00:00:18.041000,0 days 00:00:34.944000
TSU,81.568,0 days 00:00:28.220000,0 days 00:00:18.095000,0 days 00:00:35.253000
TSU,81.647,0 days 00:00:28.445000,0 days 00:00:18.095000,0 days 00:00:35.107000
TSU,81.553,0 days 00:00:28.270000,0 days 00:00:18.125000,0 days 00:00:35.158000
TSU,81.716,0 days 00:00:28.338000,0 days 00:00:18.148000,0 days 00:00:35.230000
TSU,81.677,0 days 00:00:28.368000,0 days 00:00:18.132000,0 days 00:00:35.177000
TSU,81.812,0 days 00:00:28.530000,0 days 00:00:18.148000,0 days 00:00:35.134000
TSU,104.371,0 days 00:00:29.129000,0 days 00:00:34.190000,0 days 00:00:41.052000
TSU,114.042,0 days 00:00:40.168000,0 days 00:00:30.479000,0 days 00:00:43.395000
ALB,84.536,0 days 00:00:30.021000,0 days 00:00:18.135000,0 days 00:00:36.380000
ALB,83.606,0 days 00:00:29.307000,0 days 00:00:18.047000,0 days 00:00:36.252000
ALB,83.438,0 days 00:00:29.061000,0 days 00:00:18.076000,0 days 00:00:36.301000
ALB,83.916,0 days 00:00:29.328000,0 days 00:00:18.079000,0 days 00:00:36.509000
ALB,97.861,0 days 00:00:29.299000,0 days 00:00:18.127000,0 days 00:00:50.435000
ALB,88.447,0 days 00:00:34.494000,0 days 00:00:18.518000,0 days 00:00:35.435000
ALB,83.72,0 days 00:00:29.377000,0 days 00:00:18.444000,0 days 00:00:35.899000
ALB,83.645,0 days 00:00:29.274000,0 days 00:00:18.408000,0 days 00:00:35.963000
ALB,83.852,0 days 00:00:29.780000,0 days 00:00:18.253000,0 days 00:00:35.819000
ALB,83.254,0 days 00:00:29.091000,0 days 00:00:18.333000,0 days 00:00:35.830000
ALB,82.767,0 days 00:00:29.045000,0 days 00:00:18.159000,0 days 00:00:35.563000
ALB,83.183,0 days 00:00:28.991000,0 days 00:00:18.198000,0 days 00:00:35.994000
ALB,82.978,0 days 00:00:29.004000,0 days 00:00:18.190000,0 days 00:00:35.784000
ALB,83.027,0 days 00:00:28.888000,0 days 00:00:18.215000,0 days 00:00:35.924000
ALB,82.963,0 days 00:00:28.847000,0 days 00:00:18.121000,0 days 00:00:35.995000
ALB,104.306,0 days 00:00:30.905000,0 days 00:00:26.541000,0 days 00:00:46.860000
ALB,84.344,0 days 00:00:30.085000,0 days 00:00:18.383000,0 days 00:00:35.876000
ALB,83.022,0 days 00:00:28.826000,0 days 00:00:18.266000,0 days 00:00:35.930000
ALB,82.607,0 days 00:00:28.717000,0 days 00:00:18.161000,0 days 00:00:35.729000
ALB,83.066,0 days 00:00:28.956000,0 days 00:00:18.216000,0 days 00:00:35.894000
ALB,83.301,0 days 00:00:28.925000,0 days 00:00:18.219000,0 days 00:00:36.157000
ALB,83.198,0 days 00:00:28.917000,0 days 00:00:18.205000,0 days 00:00:36.076000
ALB,83.513,0 days 00:00:28.970000,0 days 00:00:18.280000,0 days 00:00:36.263000
ALB,83.671,0 days 00:00:29.201000,0 days 00:00:18.328000,0 days 00:00:36.142000
ALB,83.525,0 days 00:00:29.159000,0 days 00:00:18.247000,0 days 00:00:36.119000
ALB,97.44,0 days 00:00:29.197000,0 days 00:00:18.247000,0 days 00:00:49.996000
ALB,89.209,0 days 00:00:34.960000,0 days 00:00:18.403000,0 days 00:00:35.846000
ALB,82.792,0 days 00:00:28.879000,0 days 00:00:18.372000,0 days 00:00:35.541000
ALB,82.898,0 days 00:00:28.864000,0 days 00:00:18.254000,0 days 00:00:35.780000
ALB,82.949,0 days 00:00:28.883000,0 days 00:00:18.264000,0 days 00:00:35.802000
ALB,82.901,0 days 00:00:28.710000,0 days 00:00:18.292000,0 days 00:00:35.899000
ALB,83.188,0 days 00:00:28.963000,0 days 00:00:18.242000,0 days 00:00:35.983000
ALB,83.061,0 days 00:00:28.857000,0 days 00:00:18.208000,0 days 00:00:35.996000
ALB,83.135,0 days 00:00:28.982000,0 days 00:00:18.222000,0 days 00:00:35.931000
ALB,84.486,0 days 00:00:29.749000,0 days 00:00:18.001000,0 days 00:00:36.736000
ALB,82.918,0 days 00:00:29.079000,0 days 00:00:18.177000,0 days 00:00:35.662000
ALB,82.154,0 days 00:00:28.612000,0 days 00:00:18.068000,0 days 00:00:35.474000
ALB,82.011,0 days 00:00:28.529000,0 days 00:00:18.079000,0 days 00:00:35.403000
ALB,81.74,0 days 00:00:28.341000,0 days 00:00:17.928000,0 days 00:00:35.471000
ALB,83.574,0 days 00:00:29.684000,0 days 00:00:18.583000,0 days 00:00:35.307000
ALB,81.73,0 days 00:00:28.438000,0 days 00:00:17.990000,0 days 00:00:35.302000
ALB,82.292,0 days 00:00:28.355000,0 days 00:00:17.984000,0 days 00:00:35.953000
ALB,82.499,0 days 00:00:28.359000,0 days 00:00:17.953000,0 days 00:00:36.187000
ALB,81.907,0 days 00:00:28.459000,0 days 00:00:17.961000,0 days 00:00:35.487000
ALB,81.618,0 days 00:00:28.449000,0 days 00:00:17.918000,0 days 00:00:35.251000
ALB,81.845,0 days 00:00:28.443000,0 days 00:00:17.962000,0 days 00:00:35.440000
ALB,81.927,0 days 00:00:28.571000,0 days 00:00:17.994000,0 days 00:00:35.362000
ALB,81.918,0 days 00:00:28.461000,0 days 00:00:17.940000,0 days 00:00:35.517000
ALB,82.219,0 days 00:00:28.659000,0 days 00:00:18.048000,0 days 00:00:35.512000
ALB,82.319,0 days 00:00:28.736000,0 days 00:00:18.093000,0 days 00:00:35.490000
ALB,82.184,0 days 00:00:28.514000,0 days 00:00:18.049000,0 days 00:00:35.621000
ALB,82.399,0 days 00:00:28.743000,0 days 00:00:18.071000,0 days 00:00:35.585000
ALB,84.131,0 days 00:00:28.682000,0 days 00:00:18.173000,0 days 00:00:37.276000
ALB,82.312,0 days 00:00:28.597000,0 days 00:00:18.128000,0 days 00:00:35.587000
ALB,84.19,0 days 00:00:30.327000,0 days 00:00:18.173000,0 days 00:00:35.690000
ALB,110.408,0 days 00:00:38.388000,0 days 00:00:29.361000,0 days 00:00:42.659000
ZHO,84.379,0 days 00:00:29.555000,0 days 00:00:18.148000,0 days 00:00:36.676000
ZHO,83.912,0 days 00:00:29.466000,0 days 00:00:18.314000,0 days 00:00:36.132000
ZHO,83.948,0 days 00:00:29.158000,0 days 00:00:18.187000,0 days 00:00:36.603000
ZHO,84.161,0 days 00:00:29.236000,0 days 00:00:18.040000,0 days 00:00:36.885000
ZHO,98.941,0 days 00:00:29.282000,0 days 00:00:18.206000,0 days 00:00:51.453000
ZHO,91.168,0 days 00:00:35.188000,0 days 00:00:18.742000,0 days 00:00:37.238000
ZHO,84.402,0 days 00:00:29.497000,0 days 00:00:18.682000,0 days 00:00:36.223000
ZHO,83.624,0 days 00:00:29.129000,0 days 00:00:18.477000,0 days 00:00:36.018000
ZHO,83.66,0 days 00:00:29.197000,0 days 00:00:18.524000,0 days 00:00:35.939000
ZHO,83.447,0 days 00:00:29.027000,0 days 00:00:18.488000,0 days 00:00:35.932000
ZHO,83.177,0 days 00:00:28.869000,0 days 00:00:18.421000,0 days 00:00:35.887000
ZHO,83.471,0 days 00:00:29.107000,0 days 00:00:18.410000,0 days 00:00:35.954000
ZHO,83.302,0 days 00:00:29.086000,0 days 00:00:18.441000,0 days 00:00:35.775000
ZHO,83.329,0 days 00:00:29.070000,0 days 00:00:18.426000,0 days 00:00:35.833000
ZHO,83.339,0 days 00:00:28.996000,0 days 00:00:18.305000,0 days 00:00:36.038000
ZHO,104.914,0 days 00:00:34.287000,0 days 00:00:25.469000,0 days 00:00:45.158000
ZHO,84.958,0 days 00:00:30.106000,0 days 00:00:18.670000,0 days 00:00:36.182000
ZHO,83.537,0 days 00:00:29.184000,0 days 00:00:18.441000,0 days 00:00:35.912000
ZHO,83.069,0 days 00:00:28.950000,0 days 00:00:18.377000,0 days 00:00:35.742000
ZHO,83.473,0 days 00:00:29.095000,0 days 00:00:18.409000,0 days 00:00:35.969000
ZHO,83.431,0 days 00:00:29.084000,0 days 00:00:18.404000,0 days 00:00:35.943000
ZHO,83.264,0 days 00:00:28.997000,0 days 00:00:18.387000,0 days 00:00:35.880000
ZHO,83.196,0 days 00:00:28.947000,0 days 00:00:18.390000,0 days 00:00:35.859000
ZHO,83.031,0 days 00:00:29.065000,0 days 00:00:18.300000,0 days 00:00:35.666000
ZHO,83.062,0 days 00:00:28.892000,0 days 00:00:18.441000,0 days 00:00:35.729000
ZHO,83.097,0 days 00:00:28.839000,0 days 00:00:18.349000,0 days 00:00:35.909000
ZHO,83.023,0 days 00:00:28.924000,0 days 00:00:18.332000,0 days 00:00:35.767000
ZHO,82.602,0 days 00:00:28.809000,0 days 00:00:18.249000,0 days 00:00:35.544000
ZHO,82.989,0 days 00:00:28.908000,0 days 00:00:18.308000,0 days 00:00:35.773000
ZHO,82.826,0 days 00:00:28.813000,0 days 00:00:18.357000,0 days 00:00:35.656000
ZHO,83.17,0 days 00:00:28.988000,0 days 00:00:18.274000,0 days 00:00:35.908000
ZHO,83.246,0 days 00:00:28.848000,0 days 00:00:18.365000,0 days 00:00:36.033000
ZHO,83.068,0 days 00:00:28.927000,0 days 00:00:18.358000,0 days 00:00:35.783000
ZHO,116.595,0 days 00:00:28.943000,0 days 00:00:18.355000,0 days 00:01:09.297000
ZHO,88.57,0 days 00:00:34.544000,0 days 00:00:18.480000,0 days 00:00:35.546000
ZHO,82.598,0 days 00:00:28.596000,0 days 00:00:18.262000,0 days 00:00:35.740000
ZHO,82.43,0 days 00:00:28.906000,0 days 00:00:18.190000,0 days 00:00:35.334000
ZHO,82.008,0 days 00:00:28.476000,0 days 00:00:18.181000,0 days 00:00:35.351000
ZHO,81.908,0 days 00:00:28.391000,0 days 00:00:18.108000,0 days 00:00:35.409000
ZHO,83.999,0 days 00:00:28.641000,0 days 00:00:18.957000,0 days 00:00:36.401000
ZHO,82.195,0 days 00:00:28.581000,0 days 00:00:18.041000,0 days 00:00:35.573000
ZHO,83.827,0 days 00:00:30.079000,0 days 00:00:18.142000,0 days 00:00:35.606000
ZHO,82.147,0 days 00:00:28.709000,0 days 00:00:18.003000,0 days 00:00:35.435000
ZHO,81.609,0 days 00:00:28.403000,0 days 00:00:18.006000,0 days 00:00:35.200000
ZHO,81.663,0 days 00:00:28.342000,0 days 00:00:17.961000,0 days 00:00:35.360000
ZHO,81.776,0 days 00:00:28.474000,0 days 00:00:18.026000,0 days 00:00:35.276000
ZHO,83.135,0 days 00:00:28.701000,0 days 00:00:18.848000,0 days 00:00:35.586000
ZHO,81.327,0 days 00:00:28.288000,0 days 00:00:17.953000,0 days 00:00:35.086000
ZHO,81.831,0 days 00:00:28.509000,0 days 00:00:18.043000,0 days 00:00:35.279000
ZHO,81.83,0 days 00:00:28.516000,0 days 00:00:18.063000,0 days 00:00:35.251000
ZHO,82.06,0 days 00:00:28.554000,0 days 00:00:18.137000,0 days 00:00:35.369000
ZHO,82.184,0 days 00:00:28.537000,0 days 00:00:18.159000,0 days 00:00:35.488000
ZHO,82.067,0 days 00:00:28.629000,0 days 00:00:18.202000,0 days 00:00:35.236000
ZHO,81.798,0 days 00:00:28.526000,0 days 00:00:18.117000,0 days 00:00:35.155000
ZHO,88.058,0 days 00:00:28.458000,0 days 00:00:18.136000,0 days 00:00:41.464000
ZHO,118.614,0 days 00:00:42.168000,0 days 00:00:38.981000,0 days 00:00:37.465000
HUL,84.707,0 days 00:00:29.987000,0 days 00:00:17.967000,0 days 00:00:36.753000
HUL,83.576,0 days 00:00:29.211000,0 days 00:00:17.961000,0 days 00:00:36.404000
HUL,83.731,0 days 00:00:29.279000,0 days 00:00:17.896000,0 days 00:00:36.556000
HUL,84.465,0 days 00:00:29.917000,0 days 00:00:18.222000,0 days 00:00:36.326000
HUL,83.747,0 days 00:00:29.454000,0 days 00:00:18.156000,0 days 00:00:36.137000
HUL,83.868,0 days 00:00:29.240000,0 days 00:00:18.255000,0 days 00:00:36.373000
HUL,83.838,0 days 00:00:29.280000,0 days 00:00:18.187000,0 days 00:00:36.371000
HUL,83.856,0 days 00:00:29.292000,0 days 00:00:18.189000,0 days 00:00:36.375000
HUL,83.777,0 days 00:00:29.195000,0 days 00:00:18.304000,0 days 00:00:36.278000
HUL,85.07,0 days 00:00:29.300000,0 days 00:00:18.421000,0 days 00:00:37.349000
HUL,84.824,0 days 00:00:30.309000,0 days 00:00:18.181000,0 days 00:00:36.334000
HUL,83.953,0 days 00:00:29.327000,0 days 00:00:18.202000,0 days 00:00:36.424000
HUL,83.965,0 days 00:00:29.364000,0 days 00:00:18.238000,0 days 00:00:36.363000
HUL,84.281,0 days 00:00:29.486000,0 days 00:00:18.313000,0 days 00:00:36.482000
HUL,84.025,0 days 00:00:29.386000,0 days 00:00:18.222000,0 days 00:00:36.417000
HUL,114.498,0 days 00:00:29.922000,0 days 00:00:25.453000,0 days 00:00:59.123000
HUL,87.954,0 days 00:00:34.027000,0 days 00:00:18.275000,0 days 00:00:35.652000
HUL,82.247,0 days 00:00:28.720000,0 days 00:00:18.125000,0 days 00:00:35.402000
HUL,82.406,0 days 00:00:28.781000,0 days 00:00:18.139000,0 days 00:00:35.486000
HUL,82.479,0 days 00:00:28.710000,0 days 00:00:18.167000,0 days 00:00:35.602000
HUL,82.439,0 days 00:00:28.793000,0 days 00:00:18.007000,0 days 00:00:35.639000
HUL,82.152,0 days 00:00:28.841000,0 days 00:00:17.743000,0 days 00:00:35.568000
HUL,82.528,0 days 00:00:28.812000,0 days 00:00:18.025000,0 days 00:00:35.691000
HUL,82.974,0 days 00:00:29.021000,0 days 00:00:17.804000,0 days 00:00:36.149000
HUL,83.693,0 days 00:00:29.534000,0 days 00:00:17.873000,0 days 00:00:36.286000
HUL,83.385,0 days 00:00:29.380000,0 days 00:00:17.870000,0 days 00:00:36.135000
HUL,83.338,0 days 00:00:29.038000,0 days 00:00:18.292000,0 days 00:00:36.008000
HUL,83.167,0 days 00:00:29.023000,0 days 00:00:18.157000,0 days 00:00:35.987000
HUL,83.299,0 days 00:00:29.128000,0 days 00:00:18.180000,0 days 00:00:35.991000
HUL,83.139,0 days 00:00:29.150000,0 days 00:00:18.189000,0 days 00:00:35.800000
HUL,82.892,0 days 00:00:29.055000,0 days 00:00:18.114000,0 days 00:00:35.723000
HUL,82.91,0 days 00:00:29.039000,0 days 00:00:18.152000,0 days 00:00:35.719000
HUL,83.143,0 days 00:00:29.043000,0 days 00:00:18.128000,0 days 00:00:35.972000
HUL,97.314,0 days 00:00:29.129000,0 days 00:00:18.170000,0 days 00:00:50.015000
HUL,87.3,0 days 00:00:33.670000,0 days 00:00:18.256000,0 days 00:00:35.374000
HUL,81.63,0 days 00:00:28.386000,0 days 00:00:18.027000,0 days 00:00:35.217000
HUL,82.025,0 days 00:00:28.496000,0 days 00:00:18.043000,0 days 00:00:35.486000
HUL,81.896,0 days 00:00:28.419000,0 days 00:00:17.929000,0 days 00:00:35.548000
HUL,82.823,0 days 00:00:28.402000,0 days 00:00:17.870000,0 days 00:00:36.551000
HUL,82.016,0 days 00:00:28.708000,0 days 00:00:17.905000,0 days 00:00:35.403000
HUL,82.173,0 days 00:00:28.542000,0 days 00:00:17.916000,0 days 00:00:35.715000
HUL,81.909,0 days 00:00:28.490000,0 days 00:00:17.946000,0 days 00:00:35.473000
HUL,81.73,0 days 00:00:28.459000,0 days 00:00:17.920000,0 days 00:00:35.351000
HUL,81.532,0 days 00:00:28.385000,0 days 00:00:17.924000,0 days 00:00:35.223000
HUL,81.145,0 days 00:00:28.292000,0 days 00:00:17.801000,0 days 00:00:35.052000
HUL,81.629,0 days 00:00:28.572000,0 days 00:00:17.864000,0 days 00:00:35.193000
HUL,81.602,0 days 00:00:28.463000,0 days 00:00:17.811000,0 days 00:00:35.328000
HUL,81.728,0 days 00:00:28.583000,0 days 00:00:17.833000,0 days 00:00:35.312000
HUL,82.102,0 days 00:00:28.709000,0 days 00:00:17.968000,0 days 00:00:35.425000
HUL,81.73,0 days 00:00:28.585000,0 days 00:00:17.865000,0 days 00:00:35.280000
HUL,81.781,0 days 00:00:28.555000,0 days 00:00:17.936000,0 days 00:00:35.290000
HUL,81.758,0 days 00:00:28.571000,0 days 00:00:17.893000,0 days 00:00:35.294000
