Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,temperature,season_points,wet_performance_factor
ZHO,81.776,28.474,18.026,35.276,30,45,0.5
ZHO,83.135,28.701,18.848,35.586,30,46,0.5
ZHO,81.327,28.288,17.953,35.086,30,47,0.5
ZHO,81.831,28.509,18.043,35.279,30,48,0.5
ZHO,81.83,28.516,18.063,35.251,30,49,0.5
ZHO,82.06,28.554,18.137,35.369,30,50,0.5
ZHO,82.184,28.537,18.159,35.488,30,51,0.5
ZHO,82.067,28.629,18.202,35.236,30,52,0.5
ZHO,81.798,28.526,18.117,35.155,30,53,0.5
ZHO,88.058,28.458,18.136,41.464,30,54,0.5
ZHO,118.614,42.168,38.981,37.465,30,55,0.5
HUL,84.707,29.987,17.967,36.753,30,0,0.5
HUL,83.576,29.211,17.961,36.404,30,1,0.5
HUL,83.731,29.279,17.896,36.556,30,2,0.5
HUL,84.465,29.917,18.222,36.326,30,3,0.5
HUL,83.747,29.454,18.156,36.137,30,4,0.5
HUL,83.868,29.24,18.255,36.373,30,5,0.5
HUL,83.838,29.28,18.187,36.371,30,6,0.5
HUL,83.856,29.292,18.189,36.375,30,7,0.5
HUL,83.777,29.195,18.304,36.278,30,8,0.5
HUL,85.07,29.3,18.421,37.349,30,9,0.5
HUL,84.824,30.309,18.181,36.334,30,10,0.5
HUL,83.953,29.327,18.202,36.424,30,11,0.5
HUL,83.965,29.364,18.238,36.363,30,12,0.5
HUL,84.281,29.486,18.313,36.482,30,13,0.5
HUL,84.025,29.386,18.222,36.417,30,14,0.5
HUL,114.498,29.922,25.453,59.123,30,15,0.5
HUL,87.954,34.027,18.275,35.652,30,16,0.5
HUL,82.247,28.72,18.125,35.402,30,17,0.5
HUL,82.406,28.781,18.139,35.486,30,18,0.5
HUL,82.479,28.71,18.167,35.602,30,19,0.5
HUL,82.439,28.793,18.007,35.639,30,20,0.5
HUL,82.152,28.841,17.743,35.568,30,21,0.5
HUL,82.528,28.812,18.025,35.691,30,22,0.5
HUL,82.974,29.021,17.804,36.149,30,23,0.5
HUL,83.693,29.534,17.873,36.286,30,24,0.5
HUL,83.385,29.38,17.87,36.135,30,25,0.5
HUL,83.338,29.038,18.292,36.008,30,26,0.5
HUL,83.167,29.023,18.157,35.987,30,27,0.5
HUL,83.299,29.128,18.18,35.991,30,28,0.5
HUL,83.139,29.15,18.189,35.8,30,29,0.5
HUL,82.892,29.055,18.114,35.723,30,30,0.5
HUL,82.91,29.039,18.152,35.719,30,31,0.5
HUL,83.143,29.043,18.128,35.972,30,32,0.5
HUL,97.314,29.129,18.17,50.015,30,33,0.5
HUL,87.3,33.67,18.256,35.374,30,34,0.5
HUL,81.63,28.386,18.027,35.217,30,35,0.5
HUL,82.025,28.496,18.043,35.486,30,36,0.5
HUL,81.896,28.419,17.929,35.548,30,37,0.5
HUL,82.823,28.402,17.87,36.551,30,38,0.5
HUL,82.016,28.708,17.905,35.403,30,39,0.5
HUL,82.173,28.542,17.916,35.715,30,40,0.5
HUL,81.909,28.49,17.946,35.473,30,41,0.5
HUL,81.73,28.459,17.92,35.351,30,42,0.5
HUL,81.532,28.385,17.924,35.223,30,43,0.5
HUL,81.145,28.292,17.801,35.052,30,44,0.5
HUL,81.629,28.572,17.864,35.193,30,45,0.5
HUL,81.602,28.463,17.811,35.328,30,46,0.5
HUL,81.728,28.583,17.833,35.312,30,47,0.5
HUL,82.102,28.709,17.968,35.425,30,48,0.5
HUL,81.73,28.585,17.865,35.28,30,49,0.5
HUL,81.781,28.555,17.936,35.29,30,50,0.5
HUL,81.758,28.571,17.893,35.294,30,51,0.5
HUL,82.021,28.618,17.922,35.481,30,52,0.5
HUL,82.697,28.788,17.981,35.928,30,53,0.5
HUL,82.274,28.734,18.107,35.433,30,54,0.5
HUL,112.103,35.036,38.655,38.412,30,55,0.5
HUL,109.232,35.619,33.231,40.382,30,56,0.5
RIC,84.826,29.987,18.107,36.732,30,0,0.5
RIC,83.84,29.486,18.113,36.241,30,1,0.5
RIC,84.095,29.291,18.222,36.582,30,2,0.5
RIC,98.806,29.233,18.254,51.319,30,3,0.5
RIC,90.576,35.583,18.737,36.256,30,4,0.5
RIC,84.04,29.836,18.238,35.966,30,5,0.5
RIC,83.608,29.153,18.481,35.974,30,6,0.5
RIC,83.491,29.023,18.506,35.962,30,7,0.5
RIC,83.245,29.012,18.394,35.839,30,8,0.5
RIC,83.083,28.925,18.291,35.867,30,9,0.5
RIC,83.058,28.94,18.339,35.779,30,10,0.5
RIC,82.904,28.856,18.242,35.806,30,11,0.5
RIC,82.877,28.865,18.292,35.72,30,12,0.5
RIC,82.83,28.787,18.216,35.827,30,13,0.5
RIC,83.143,28.844,18.294,36.005,30,14,0.5
RIC,104.906,33.812,26.46,44.634,30,15,0.5
RIC,85.117,31.019,18.099,35.999,30,16,0.5
RIC,83.024,28.66,18.17,36.194,30,17,0.5
RIC,83.127,28.883,18.286,35.958,30,18,0.5
RIC,83.187,28.875,18.32,35.992,30,19,0.5
RIC,83.105,28.81,18.282,36.013,30,20,0.5
RIC,83.012,28.748,18.232,36.032,30,21,0.5
RIC,83.292,28.906,18.214,36.172,30,22,0.5
RIC,83.547,28.966,18.389,36.192,30,23,0.5
RIC,83.357,28.941,18.374,36.042,30,24,0.5
RIC,83.885,29.084,18.357,36.444,30,25,0.5
RIC,83.863,29.169,18.421,36.273,30,26,0.5
RIC,97.341,29.021,18.369,49.951,30,27,0.5
RIC,90.602,35.785,18.637,36.18,30,28,0.5
RIC,82.938,28.84,18.35,35.748,30,29,0.5
RIC,82.738,28.592,18.387,35.759,30,30,0.5
RIC,82.443,28.549,18.246,35.648,30,31,0.5
RIC,82.709,28.674,18.203,35.832,30,32,0.5
RIC,83.49,29.175,17.917,36.398,30,33,0.5
RIC,85.131,30.883,18.289,35.959,30,34,0.5
RIC,82.438,28.605,17.895,35.938,30,35,0.5
RIC,82.38,28.792,17.749,35.839,30,36,0.5
RIC,82.172,28.698,18.094,35.38,30,37,0.5
RIC,81.387,28.28,17.98,35.127,30,38,0.5
RIC,81.608,28.388,18.093,35.127,30,39,0.5
RIC,81.888,28.421,18.093,35.374,30,40,0.5
RIC,81.648,28.395,18.129,35.124,30,41,0.5
RIC,81.313,28.202,18.024,35.087,30,42,0.5
RIC,81.33,28.362,18.034,34.934,30,43,0.5
RIC,81.239,28.318,18.046,34.875,30,44,0.5
RIC,81.3,28.35,18.044,34.906,30,45,0.5
RIC,81.492,28.441,18.008,35.043,30,46,0.5
RIC,81.606,28.441,18.039,35.126,30,47,0.5
RIC,81.782,28.525,18.038,35.219,30,48,0.5
RIC,81.769,28.534,18.066,35.169,30,49,0.5
RIC,81.884,28.406,18.086,35.392,30,50,0.5
RIC,84.232,28.574,18.108,37.55,30,51,0.5
RIC,82.568,28.907,18.176,35.485,30,52,0.5
RIC,83.611,28.647,18.849,36.115,30,53,0.5
RIC,83.839,30.316,18.061,35.462,30,54,0.5
RIC,113.984,40.013,31.824,42.147,30,55,0.5
OCO,84.68,30.049,18.139,36.492,30,0,0.5
OCO,83.577,29.145,18.189,36.243,30,1,0.5
OCO,83.574,29.067,18.211,36.296,30,2,0.5
OCO,83.784,29.26,18.166,36.358,30,3,0.5
OCO,83.841,29.312,18.144,36.385,30,4,0.5
OCO,83.198,29.006,18.045,36.147,30,5,0.5
OCO,82.98,28.72,18.308,35.952,30,6,0.5
OCO,97.948,29.049,18.286,50.613,30,7,0.5
OCO,89.439,35.229,18.185,36.025,30,8,0.5
OCO,83.339,29.052,18.138,36.149,30,9,0.5
OCO,82.882,29.059,18.017,35.806,30,10,0.5
OCO,82.956,29.0,17.95,36.006,30,11,0.5
OCO,83.119,29.032,17.992,36.095,30,12,0.5
OCO,83.091,28.883,18.132,36.076,30,13,0.5
OCO,110.665,28.989,18.004,63.672,30,14,0.5
OCO,107.066,43.064,25.261,38.741,30,15,0.5
OCO,82.587,28.802,18.118,35.667,30,16,0.5
OCO,82.88,28.874,17.974,36.032,30,17,0.5
OCO,82.814,28.867,18.0,35.947,30,18,0.5
OCO,82.663,28.765,18.216,35.682,30,19,0.5
OCO,82.803,28.775,18.267,35.761,30,20,0.5
OCO,82.713,28.865,18.181,35.667,30,21,0.5
OCO,82.759,28.786,18.173,35.8,30,22,0.5
OCO,82.797,28.949,18.161,35.687,30,23,0.5
OCO,82.892,28.887,18.25,35.755,30,24,0.5
OCO,82.901,28.822,18.263,35.816,30,25,0.5
OCO,83.108,29.033,18.242,35.833,30,26,0.5
OCO,83.117,29.026,18.2,35.891,30,27,0.5
OCO,83.04,28.846,18.294,35.9,30,28,0.5
OCO,82.921,28.916,18.218,35.787,30,29,0.5
OCO,82.909,28.954,18.2,35.755,30,30,0.5
OCO,82.996,28.88,18.21,35.906,30,31,0.5
OCO,85.483,29.603,18.022,37.858,30,32,0.5
OCO,83.239,29.09,17.942,36.207,30,33,0.5
OCO,84.94,29.138,17.984,37.818,30,34,0.5
OCO,82.834,28.899,18.227,35.708,30,35,0.5
OCO,83.627,28.734,18.147,36.746,30,36,0.5
OCO,82.706,28.807,17.857,36.042,30,37,0.5
OCO,82.989,28.867,18.166,35.956,30,38,0.5
OCO,83.162,28.965,18.145,36.052,30,39,0.5
OCO,98.198,28.991,18.252,50.955,30,40,0.5
OCO,88.206,34.613,18.343,35.25,30,41,0.5
OCO,81.597,28.464,18.066,35.067,30,42,0.5
OCO,81.354,28.306,18.045,35.003,30,43,0.5
OCO,83.041,28.332,18.035,36.674,30,44,0.5
OCO,81.464,28.349,17.961,35.154,30,45,0.5
OCO,81.549,28.342,17.956,35.251,30,46,0.5
OCO,81.678,28.478,18.074,35.126,30,47,0.5
OCO,81.633,28.521,17.917,35.195,30,48,0.5
OCO,81.951,28.499,18.024,35.428,30,49,0.5
OCO,82.155,28.631,18.008,35.516,30,50,0.5
OCO,82.207,28.556,18.036,35.615,30,51,0.5
OCO,82.229,28.646,18.1,35.483,30,52,0.5
OCO,82.304,28.627,18.124,35.553,30,53,0.5
OCO,89.807,28.631,18.095,43.081,30,54,0.5
OCO,124.147,43.734,42.932,37.481,30,55,0.5
NOR,83.183,28.814,18.319,36.05,30,0,0.5
NOR,82.656,28.75,18.204,35.702,30,1,0.5
NOR,82.609,28.749,18.059,35.801,30,2,0.5
NOR,82.685,28.74,18.302,35.643,30,3,0.5
NOR,82.632,28.717,18.248,35.667,30,4,0.5
NOR,82.744,28.881,18.232,35.631,30,5,0.5
NOR,82.63,28.705,18.245,35.68,30,6,0.5
NOR,82.727,28.832,18.238,35.657,30,7,0.5
NOR,82.695,28.756,18.235,35.704,30,8,0.5
NOR,82.936,28.88,18.277,35.779,30,9,0.5
NOR,82.814,28.783,18.242,35.789,30,10,0.5
NOR,83.153,29.105,18.251,35.797,30,11,0.5
NOR,98.099,29.257,18.343,50.499,30,12,0.5
NOR,88.205,34.29,18.252,35.663,30,13,0.5
NOR,81.936,28.534,18.177,35.225,30,14,0.5
NOR,98.388,28.613,21.284,48.491,30,15,0.5
NOR,87.418,34.235,18.091,35.092,30,16,0.5
NOR,82.356,29.03,18.133,35.193,30,17,0.5
NOR,81.642,28.355,18.023,35.264,30,18,0.5
NOR,81.907,28.385,18.033,35.489,30,19,0.5
NOR,81.749,28.441,18.106,35.202,30,20,0.5
NOR,81.745,28.381,17.98,35.384,30,21,0.5
NOR,81.562,28.376,17.989,35.197,30,22,0.5
NOR,81.713,28.517,17.95,35.246,30,23,0.5
NOR,81.611,28.398,17.959,35.254,30,24,0.5
NOR,81.976,28.523,18.045,35.408,30,25,0.5
NOR,81.837,28.562,18.04,35.235,30,26,0.5
NOR,81.864,28.483,18.029,35.352,30,27,0.5
NOR,81.982,28.568,18.058,35.356,30,28,0.5
NOR,81.848,28.565,17.981,35.302,30,29,0.5
NOR,81.574,28.394,18.012,35.168,30,30,0.5
NOR,81.692,28.57,18.002,35.12,30,31,0.5
NOR,81.769,28.421,18.062,35.286,30,32,0.5
NOR,81.51,28.479,18.089,34.942,30,33,0.5
NOR,81.446,28.511,17.999,34.936,30,34,0.5
NOR,81.662,28.425,17.983,35.254,30,35,0.5
NOR,81.518,28.457,17.95,35.111,30,36,0.5
NOR,81.901,28.746,17.982,35.173,30,37,0.5
NOR,96.023,28.505,17.974,49.544,30,38,0.5
NOR,86.576,33.55,18.013,35.013,30,39,0.5
NOR,81.025,28.317,17.944,34.764,30,40,0.5
NOR,80.652,28.003,17.82,34.829,30,41,0.5
NOR,80.613,28.003,17.82,34.79,30,42,0.5
NOR,80.62,28.171,17.82,34.629,30,43,0.5
NOR,79.971,27.633,17.752,34.586,30,44,0.5
NOR,80.188,27.953,17.79,34.445,30,45,0.5
NOR,80.26,27.979,17.763,34.518,30,46,0.5
NOR,79.915,27.883,17.762,34.27,30,47,0.5
NOR,80.151,27.914,17.768,34.469,30,48,0.5
NOR,80.261,27.985,17.769,34.507,30,49,0.5
NOR,79.959,27.971,17.717,34.271,30,50,0.5
NOR,80.267,27.968,17.81,34.489,30,51,0.5
NOR,80.107,27.907,17.75,34.45,30,52,0.5
NOR,80.294,28.045,17.782,34.467,30,53,0.5
NOR,80.481,28.074,17.779,34.628,30,54,0.5
NOR,80.571,28.153,17.81,34.608,30,55,0.5
NOR,110.655,38.871,29.801,41.983,30,56,0.5
HAM,84.055,29.971,18.028,36.056,30,0,0.5
HAM,83.07,29.083,18.05,35.937,30,1,0.5
HAM,83.436,29.088,18.015,36.333,30,2,0.5
HAM,83.556,28.93,18.561,36.065,30,3,0.5
HAM,83.165,29.165,18.154,35.846,30,4,0.5
HAM,96.858,28.973,17.875,50.01,30,5,0.5
HAM,88.164,34.166,18.449,35.549,30,6,0.5
HAM,82.555,28.842,17.977,35.736,30,7,0.5
HAM,84.295,30.157,18.345,35.793,30,8,0.5
HAM,82.444,28.718,18.168,35.558,30,9,0.5
HAM,83.041,29.006,18.193,35.842,30,10,0.5
HAM,83.246,28.911,18.146,36.189,30,11,0.5
HAM,82.712,28.876,18.088,35.748,30,12,0.5
HAM,84.141,29.861,17.993,36.287,30,13,0.5
SAI,82.6,29.006,18.026,35.568,30,0,0.5
SAI,83.006,29.002,18.548,35.456,30,1,0.5
SAI,82.433,28.643,18.497,35.293,30,2,0.5
SAI,82.629,28.705,18.504,35.42,30,3,0.5
SAI,82.572,28.648,18.453,35.471,30,4,0.5
SAI,82.434,28.67,18.462,35.302,30,5,0.5
SAI,82.303,28.562,18.397,35.344,30,6,0.5
SAI,82.025,28.594,18.29,35.141,30,7,0.5
SAI,81.715,28.426,18.281,35.008,30,8,0.5
SAI,81.938,28.46,18.272,35.206,30,9,0.5
SAI,82.175,28.592,18.284,35.299,30,10,0.5
SAI,82.205,28.595,18.317,35.293,30,11,0.5
SAI,82.487,28.815,18.261,35.411,30,12,0.5
SAI,82.62,28.688,18.274,35.658,30,13,0.5
SAI,96.31,28.715,18.274,49.321,30,14,0.5
SAI,103.765,34.907,18.38,50.478,30,15,0.5
SAI,89.93,36.108,18.529,35.293,30,16,0.5
SAI,81.811,28.284,18.342,35.185,30,17,0.5
SAI,81.602,28.321,18.274,35.007,30,18,0.5
SAI,81.931,28.376,18.292,35.263,30,19,0.5
SAI,81.471,28.277,18.216,34.978,30,20,0.5
SAI,81.531,28.345,18.162,35.024,30,21,0.5
SAI,81.458,28.329,18.173,34.956,30,22,0.5
SAI,81.243,28.229,18.081,34.933,30,23,0.5
SAI,81.078,28.144,18.086,34.848,30,24,0.5
SAI,81.457,28.388,18.153,34.916,30,25,0.5
SAI,81.44,28.279,18.153,35.008,30,26,0.5
SAI,81.489,28.336,18.131,35.022,30,27,0.5
SAI,81.623,28.468,18.196,34.959,30,28,0.5
SAI,81.282,28.215,18.059,35.008,30,29,0.5
SAI,81.205,28.209,18.107,34.889,30,30,0.5
SAI,81.495,28.398,18.086,35.011,30,31,0.5
SAI,81.717,28.512,18.103,35.102,30,32,0.5
SAI,81.721,28.432,18.105,35.184,30,33,0.5
SAI,82.018,28.557,18.086,35.375,30,34,0.5
SAI,81.971,28.542,18.047,35.382,30,35,0.5
SAI,81.412,28.38,18.048,34.984,30,36,0.5
SAI,81.554,28.367,18.153,35.034,30,37,0.5
SAI,81.443,28.4,18.024,35.019,30,38,0.5
SAI,95.51,28.241,18.016,49.253,30,39,0.5
SAI,87.215,33.986,18.315,34.914,30,40,0.5
SAI,80.73,27.993,18.04,34.697,30,41,0.5
SAI,80.767,28.014,18.073,34.68,30,42,0.5
SAI,80.223,27.853,17.961,34.409,30,43,0.5
SAI,80.374,27.945,17.998,34.431,30,44,0.5
SAI,80.203,27.87,17.958,34.375,30,45,0.5
SAI,80.031,27.935,17.884,34.212,30,46,0.5
SAI,80.281,28.046,17.897,34.338,30,47,0.5
SAI,80.45,28.157,17.919,34.374,30,48,0.5
SAI,80.083,27.905,17.821,34.357,30,49,0.5
SAI,80.209,27.963,17.912,34.334,30,50,0.5
SAI,80.615,27.962,17.926,34.727,30,51,0.5
SAI,80.582,28.193,17.922,34.467,30,52,0.5
SAI,80.753,28.132,17.897,34.724,30,53,0.5
SAI,81.098,28.091,18.0,35.007,30,54,0.5
SAI,80.882,28.011,18.062,34.809,30,55,0.5
SAI,111.363,35.021,33.818,42.524,30,56,0.5
RUS,83.347,29.07,18.099,36.178,30,0,0.5
RUS,83.037,28.745,18.137,36.155,30,1,0.5
RUS,83.571,28.894,18.318,36.359,30,2,0.5
RUS,83.172,28.763,18.297,36.112,30,3,0.5
RUS,83.119,28.725,18.354,36.04,30,4,0.5
RUS,82.764,28.797,18.279,35.688,30,5,0.5
RUS,96.92,28.679,18.251,49.99,30,6,0.5
RUS,88.331,34.115,18.468,35.748,30,7,0.5
RUS,82.737,28.814,18.308,35.615,30,8,0.5
RUS,82.716,28.731,18.303,35.682,30,9,0.5
RUS,83.022,28.851,18.243,35.928,30,10,0.5
RUS,83.438,28.946,18.222,36.27,30,11,0.5
RUS,83.39,29.168,17.923,36.299,30,12,0.5
RUS,84.086,29.392,18.14,36.554,30,13,0.5
RUS,83.366,28.959,17.999,36.408,30,14,0.5
RUS,101.485,28.891,25.542,47.052,30,15,0.5
RUS,87.166,33.098,18.27,35.798,30,16,0.5
RUS,82.4,28.473,18.213,35.714,30,17,0.5
RUS,82.434,28.564,18.253,35.617,30,18,0.5
RUS,83.429,28.421,18.16,36.848,30,19,0.5
RUS,82.838,28.819,18.206,35.813,30,20,0.5
RUS,83.012,28.852,18.2,35.96,30,21,0.5
RUS,82.942,28.776,18.226,35.94,30,22,0.5
RUS,82.703,28.6,18.194,35.909,30,23,0.5
RUS,82.885,28.744,18.305,35.836,30,24,0.5
RUS,83.138,28.879,18.293,35.966,30,25,0.5
RUS,83.096,28.885,18.342,35.869,30,26,0.5
RUS,82.663,28.822,18.238,35.603,30,27,0.5
RUS,82.663,28.614,18.224,35.825,30,28,0.5
RUS,82.515,28.718,18.249,35.548,30,29,0.5
RUS,82.71,28.773,18.307,35.63,30,30,0.5
RUS,82.461,28.591,18.249,35.621,30,31,0.5
RUS,82.353,28.601,18.21,35.542,30,32,0.5
RUS,82.591,28.764,18.197,35.63,30,33,0.5
RUS,82.537,28.607,18.165,35.765,30,34,0.5
RUS,82.408,28.51,18.147,35.751,30,35,0.5
RUS,82.175,28.493,18.082,35.6,30,36,0.5
RUS,82.167,28.472,18.104,35.591,30,37,0.5
RUS,82.473,28.756,18.009,35.708,30,38,0.5
RUS,82.319,28.561,17.981,35.777,30,39,0.5
RUS,82.257,28.651,18.023,35.583,30,40,0.5
RUS,82.111,28.479,18.027,35.605,30,41,0.5
RUS,82.097,28.459,18.06,35.578,30,42,0.5
RUS,96.343,28.436,18.042,49.865,30,43,0.5
RUS,86.434,33.556,17.996,34.882,30,44,0.5
RUS,80.326,27.721,17.919,34.686,30,45,0.5
RUS,80.739,27.983,17.916,34.84,30,46,0.5
RUS,80.808,27.856,17.993,34.959,30,47,0.5
RUS,80.982,28.097,17.951,34.934,30,48,0.5
RUS,80.695,27.913,17.919,34.863,30,49,0.5
RUS,80.529,27.848,17.927,34.754,30,50,0.5
RUS,80.284,27.824,17.716,34.744,30,51,0.5
RUS,81.194,28.025,17.764,35.405,30,52,0.5
RUS,80.791,28.079,17.783,34.929,30,53,0.5
RUS,80.655,27.884,17.61,35.161,30,54,0.5
BOT,84.344,29.948,18.32,36.076,30,0,0.5
BOT,83.272,29.099,18.153,36.02,30,1,0.5
BOT,83.705,29.226,18.314,36.165,30,2,0.5
BOT,83.56,29.365,18.397,35.798,30,3,0.5
BOT,83.122,29.091,18.07,35.961,30,4,0.5
BOT,83.738,29.154,18.416,36.168,30,5,0.5
BOT,126.645,28.925,18.345,79.375,30,6,0.5
BOT,89.919,35.107,18.847,35.965,30,7,0.5
BOT,83.161,28.85,18.575,35.736,30,8,0.5
BOT,83.44,28.853,18.677,35.91,30,9,0.5
BOT,82.976,28.889,18.482,35.605,30,10,0.5
BOT,83.159,28.879,18.418,35.862,30,11,0.5
BOT,83.395,29.007,18.558,35.83,30,12,0.5
BOT,83.329,28.83,18.473,36.026,30,13,0.5
BOT,84.119,28.705,18.421,36.993,30,14,0.5
BOT,105.281,42.408,25.035,37.838,30,15,0.5
BOT,82.609,28.692,18.311,35.606,30,16,0.5
BOT,82.597,28.561,18.349,35.687,30,17,0.5
BOT,82.694,28.723,18.441,35.53,30,18,0.5
BOT,82.439,28.649,18.32,35.47,30,19,0.5
BOT,82.722,28.696,18.373,35.653,30,20,0.5
BOT,82.34,28.619,18.29,35.431,30,21,0.5
BOT,82.91,28.931,18.349,35.63,30,22,0.5
BOT,82.551,28.758,18.28,35.513,30,23,0.5
BOT,83.067,28.904,18.384,35.779,30,24,0.5
BOT,82.934,28.816,18.434,35.684,30,25,0.5
BOT,82.948,28.842,18.393,35.713,30,26,0.5
BOT,82.835,28.797,18.325,35.713,30,27,0.5
BOT,82.998,28.746,18.429,35.823,30,28,0.5
BOT,83.01,28.842,18.5,35.668,30,29,0.5
BOT,82.897,28.941,18.313,35.643,30,30,0.5
BOT,82.851,28.88,18.328,35.643,30,31,0.5
BOT,86.453,31.308,18.233,36.912,30,32,0.5
BOT,83.446,29.157,18.464,35.825,30,33,0.5
BOT,98.523,29.081,18.305,51.137,30,34,0.5
BOT,88.154,34.499,18.486,35.169,30,35,0.5
BOT,81.755,28.421,18.251,35.083,30,36,0.5
BOT,81.646,28.382,18.3,34.964,30,37,0.5
BOT,81.533,28.298,18.215,35.02,30,38,0.5
BOT,82.008,28.575,18.187,35.246,30,39,0.5
BOT,85.18,30.103,18.136,36.941,30,40,0.5
BOT,82.889,28.615,18.51,35.764,30,41,0.5
BOT,83.241,29.234,18.562,35.445,30,42,0.5
BOT,81.711,28.591,18.183,34.937,30,43,0.5
BOT,81.554,28.351,18.097,35.106,30,44,0.5
BOT,81.583,28.425,18.156,35.002,30,45,0.5
BOT,81.422,28.327,18.104,34.991,30,46,0.5
BOT,81.457,28.314,18.137,35.006,30,47,0.5
BOT,83.898,29.635,18.731,35.532,30,48,0.5
BOT,81.649,28.418,18.133,35.098,30,49,0.5
BOT,82.056,28.552,18.262,35.242,30,50,0.5
BOT,81.82,28.427,18.228,35.165,30,51,0.5
BOT,82.029,28.513,18.274,35.242,30,52,0.5
BOT,82.01,28.396,18.405,35.209,30,53,0.5
BOT,88.05,28.487,18.199,41.364,30,54,0.5
BOT,118.772,42.735,38.412,37.625,30,55,0.5
PIA,83.232,29.201,18.266,35.765,30,0,0.5
PIA,82.669,28.862,18.065,35.742,30,1,0.5
PIA,82.581,28.914,18.092,35.575,30,2,0.5
PIA,82.594,28.691,17.918,35.985,30,3,0.5
PIA,82.582,28.86,17.959,35.763,30,4,0.5
PIA,82.877,28.93,17.931,36.016,30,5,0.5
PIA,83.052,28.843,18.018,36.191,30,6,0.5
PIA,96.501,28.804,17.895,49.802,30,7,0.5
PIA,87.799,34.02,18.199,35.58,30,8,0.5
PIA,82.728,28.662,17.907,36.159,30,9,0.5
PIA,82.948,29.063,18.222,35.663,30,10,0.5
PIA,82.426,28.766,18.093,35.567,30,11,0.5
PIA,81.968,28.644,18.063,35.261,30,12,0.5
PIA,81.961,28.588,18.04,35.333,30,13,0.5
PIA,82.015,28.64,18.102,35.273,30,14,0.5
PIA,96.822,28.639,19.337,48.846,30,15,0.5
PIA,88.994,35.702,18.113,35.179,30,16,0.5
PIA,81.871,28.272,18.086,35.513,30,17,0.5
PIA,82.085,28.58,18.02,35.485,30,18,0.5
PIA,81.923,28.477,17.99,35.456,30,19,0.5
PIA,82.013,28.607,18.037,35.369,30,20,0.5
PIA,81.817,28.496,18.003,35.318,30,21,0.5
PIA,81.83,28.553,17.964,35.313,30,22,0.5
PIA,81.597,28.38,17.95,35.267,30,23,0.5
PIA,82.243,28.631,18.061,35.551,30,24,0.5
PIA,82.287,28.693,18.076,35.518,30,25,0.5
PIA,82.204,28.654,18.065,35.485,30,26,0.5
PIA,83.479,29.906,17.833,35.74,30,27,0.5
PIA,82.52,28.702,18.059,35.759,30,28,0.5
PIA,82.133,28.797,17.98,35.356,30,29,0.5
PIA,81.989,28.664,17.973,35.352,30,30,0.5
PIA,82.1,28.724,17.962,35.414,30,31,0.5
PIA,82.238,28.728,18.06,35.45,30,32,0.5
PIA,82.059,28.716,18.075,35.268,30,33,0.5
PIA,82.047,28.779,18.041,35.227,30,34,0.5
PIA,81.89,28.614,17.986,35.29,30,35,0.5
PIA,85.203,28.686,18.0,38.517,30,36,0.5
PIA,96.781,28.952,18.083,49.746,30,37,0.5
PIA,86.93,33.685,18.052,35.193,30,38,0.5
PIA,81.424,28.125,17.593,35.706,30,39,0.5
PIA,81.08,28.312,17.964,34.804,30,40,0.5
PIA,80.485,28.09,17.952,34.443,30,41,0.5
PIA,80.395,27.914,17.885,34.596,30,42,0.5
PIA,80.223,27.948,17.772,34.503,30,43,0.5
PIA,80.615,27.981,17.817,34.817,30,44,0.5
PIA,80.682,28.141,17.683,34.858,30,45,0.5
PIA,80.588,28.039,17.853,34.696,30,46,0.5
PIA,80.352,28.241,17.61,34.501,30,47,0.5
PIA,80.496,28.056,17.746,34.694,30,48,0.5
PIA,80.718,28.193,18.067,34.458,30,49,0.5
PIA,80.295,27.98,17.85,34.465,30,50,0.5
PIA,80.308,27.99,17.841,34.477,30,51,0.5
PIA,80.199,27.903,17.756,34.54,30,52,0.5
PIA,80.754,28.154,17.949,34.651,30,53,0.5
PIA,80.357,27.947,17.927,34.483,30,54,0.5
PIA,85.255,28.222,18.192,38.841,30,55,0.5
PIA,124.363,51.872,33.063,39.428,30,56,0.5
VER,96.296,30.916,41.661,23.719,30,2,0.5
VER,96.753,30.999,41.966,23.788,30,3,0.5
VER,96.647,30.931,41.892,23.824,30,4,0.5
VER,97.173,31.255,42.056,23.862,30,5,0.5
VER,97.092,31.041,42.187,23.864,30,6,0.5
VER,97.038,31.015,42.118,23.905,30,7,0.5
VER,97.024,31.041,42.077,23.906,30,8,0.5
VER,97.229,31.1,42.166,23.963,30,9,0.5
VER,96.96,30.986,42.009,23.965,30,10,0.5
VER,97.085,30.974,42.142,23.969,30,11,0.5
VER,97.045,30.966,42.091,23.988,30,12,0.5
VER,97.03,30.964,42.055,24.011,30,13,0.5
VER,97.028,30.938,42.042,24.048,30,14,0.5
VER,97.011,30.887,42.058,24.066,30,15,0.5
VER,97.168,31.048,42.032,24.088,30,16,0.5
VER,99.896,31.006,42.06,26.83,30,17,0.5
VER,117.854,52.815,41.511,23.528,30,18,0.5
VER,95.283,30.628,41.162,23.493,30,19,0.5
VER,95.16,30.585,41.1,23.475,30,20,0.5
VER,95.316,30.576,41.24,23.5,30,21,0.5
VER,95.204,30.56,41.142,23.502,30,22,0.5
VER,95.216,30.553,41.145,23.518,30,23,0.5
